filename,browser,version,screenWidth,screenHeight,OS,OS_lang,GMT_timestamp,local_timestamp,trial_file_version,link,duration_s,duration,duration_m,rowNo,type,stim1,textColor,key,condition1,condition2,feedback,stimFormat,ITI,keyboard,random,head,responseType,responseOptions,responseOther,ITI_ms,ITI_f,ITI_fDuration,timestamp,response,RT,correct,responseCode
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,59,test,RED,blue,up,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,374924,up,2575,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,80,test,HOUSE,red,left,filler,,,word,800,left up right,2,,,,,800,48,16.67,376265,left,551,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,76,test,SHOE,green,right,filler,,,word,800,left up right,2,,,,,800,48,16.66,377642,right,593,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,57,test,GREEN,green,right,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,379065,right,633,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,61,test,RED,blue,up,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,380924,up,1056,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,48,test,RED,red,left,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,382086,left,368,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,58,test,RED,green,right,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,383897,right,1012,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,65,test,BLUE,green,right,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,385591,right,906,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,73,test,CAR,red,left,filler,,,word,800,left up right,2,,,,,800,48,16.67,389637,left,3252,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,66,test,GREEN,red,left,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.66,390940,left,505,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,56,test,GREEN,green,right,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,392353,right,617,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,79,test,HOUSE,blue,up,filler,,,word,800,left up right,2,,,,,800,48,16.67,394844,up,1693,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,52,test,BLUE,blue,up,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,396537,up,901,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,70,test,CAR,red,left,filler,,,word,800,left up right,2,,,,,800,48,16.67,398523,left,1187,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,53,test,BLUE,blue,up,critical,congruent,,word,800,left up right,2,,,,,800,48,16.66,400190,up,870,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,69,test,GREEN,blue,up,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.66,401966,up,979,1,
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,82,form,,,,,,,,,,,Is English your first language?,radio,Yes,No. My first language is:,800,,,410004,Yes,7493,0,1
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,83,form,,,,,,,,,,,How would you rate your English proficiency:,radio,Native; Advanced; Intermediate; Beginner,,800,,,410004,Native,7493,0,1
661427_260418_154220.csv,Chrome,146.0.0.0,1280,720,Windows,en-US,2026-04-18_15:35:31,2026-04-18_11:35:31,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,410.004,410004,6.8334,84,form,,,,,,,,,,,Do you currently reside in an English-speaking country?,radio,Yes; No,,800,,,410004,Yes,7493,0,1
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,3,test,CAR,green,right,practice,,correct: That's correct! You responded in %RT% milliseconds; incorrect: That's incorrect. You responded in %RT% milliseconds.,word,800,left up right,,,,,,800,47,17.03,55812,right,2022,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,4,test,SHOE,blue,up,practice,,correct: That's correct! You responded in %RT% milliseconds; incorrect: That's incorrect. You responded in %RT% milliseconds.,word,800,left up right,,,,,,800,48,16.67,60594,left,1042,0,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,5,test,RED,red,left,practice,,correct: That's correct! You responded in %RT% milliseconds; incorrect: That's incorrect. You responded in %RT% milliseconds.,word,800,left up right,,,,,,800,48,16.67,64256,left,1338,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,6,test,HOUSE,blue,up,practice,,correct: That's correct! You responded in %RT% milliseconds; incorrect: That's incorrect. You responded in %RT% milliseconds.,word,800,left up right,,,,,,800,48,16.66,66793,up,675,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,7,test,BLUE,green,right,practice,,correct: That's correct! You responded in %RT% milliseconds; incorrect: That's incorrect. You responded in %RT% milliseconds.,word,800,left up right,,,,,,800,48,16.67,69110,right,658,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,8,test,GREEN,red,left,practice,,correct: That's correct! You responded in %RT% milliseconds; incorrect: That's incorrect. You responded in %RT% milliseconds.,word,800,left up right,,,,,,800,48,16.67,71691,left,855,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,15,test,BLUE,blue,up,critical,congruent,,word,800,left up right,1,,,,,800,48,16.66,82505,up,685,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,17,test,BLUE,blue,up,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,83837,up,535,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,18,test,GREEN,green,right,critical,congruent,,word,800,left up right,1,,,,,800,48,16.66,85596,right,959,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,12,test,RED,red,left,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,87150,left,763,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,13,test,RED,red,left,critical,congruent,,word,800,left up right,1,,,,,800,48,16.66,88403,left,467,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,34,test,CAR,red,left,filler,,,word,800,left up right,1,,,,,800,48,16.66,89614,left,411,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,45,test,HOUSE,green,right,filler,,,word,800,left up right,1,,,,,801,48,16.69,90965,up,562,0,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,30,test,GREEN,red,left,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.67,92445,left,692,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,36,test,CAR,blue,up,filler,,,word,800,left up right,1,,,,,800,48,16.66,93714,up,478,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,23,test,RED,blue,up,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.67,95341,up,838,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,35,test,CAR,green,right,filler,,,word,800,left up right,1,,,,,800,48,16.67,98139,right,2002,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,39,test,SHOE,red,left,filler,,,word,800,left up right,1,,,,,800,48,16.67,100156,left,1220,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,27,test,BLUE,green,right,critical,incongruent,,word,800,left up right,1,,,,,801,48,16.69,101579,right,626,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,25,test,RED,blue,up,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.67,102795,up,425,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,31,test,GREEN,blue,up,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.67,104032,up,445,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,24,test,RED,green,right,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.67,105645,right,825,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,38,test,SHOE,blue,up,filler,,,word,800,left up right,1,,,,,800,48,16.67,107232,up,795,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,21,test,GREEN,green,right,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,108610,right,590,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,43,test,HOUSE,blue,up,filler,,,word,800,left up right,1,,,,,800,48,16.67,109986,up,582,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,14,test,BLUE,blue,up,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,111355,up,568,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,19,test,GREEN,green,right,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,112703,right,550,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,40,test,SHOE,green,right,filler,,,word,800,left up right,1,,,,,800,48,16.67,113978,right,475,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,11,test,RED,red,left,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,115195,left,426,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,41,test,SHOE,blue,up,filler,,,word,800,left up right,1,,,,,800,48,16.67,116652,up,665,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,44,test,HOUSE,red,left,filler,,,word,800,left up right,1,,,,,800,48,16.67,118014,up,560,0,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,32,test,GREEN,red,left,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.66,119477,left,673,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,10,test,RED,red,left,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,120756,left,486,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,22,test,RED,green,right,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.67,122209,right,656,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,16,test,BLUE,blue,up,critical,congruent,,word,800,left up right,1,,,,,800,48,16.67,123479,up,475,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,20,test,GREEN,green,right,critical,congruent,,word,800,left up right,1,,,,,800,48,16.66,125108,right,838,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,42,test,HOUSE,green,right,filler,,,word,800,left up right,1,,,,,800,48,16.67,126400,right,497,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,37,test,CAR,red,left,filler,,,word,800,left up right,1,,,,,800,48,16.67,127655,left,468,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,33,test,GREEN,blue,up,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.66,128874,up,421,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,26,test,BLUE,red,left,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.67,130221,left,551,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,28,test,BLUE,red,left,critical,incongruent,,word,800,left up right,1,,,,,800,48,16.66,131693,left,673,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,29,test,BLUE,green,right,critical,incongruent,,word,800,left up right,1,,,,,801,48,16.68,133203,right,717,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,64,test,BLUE,red,left,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,134731,left,727,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,54,test,GREEN,green,right,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,136275,right,755,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,67,test,GREEN,blue,up,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,137492,up,421,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,78,test,HOUSE,green,right,filler,,,word,800,left up right,2,,,,,800,48,16.67,138809,right,522,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,60,test,RED,green,right,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,140032,right,428,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,53,test,BLUE,blue,up,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,141328,up,507,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,48,test,RED,red,left,critical,congruent,,word,800,left up right,2,,,,,800,48,16.66,142622,left,501,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,57,test,GREEN,green,right,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,143963,right,542,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,74,test,SHOE,blue,up,filler,,,word,800,left up right,2,,,,,800,48,16.67,145483,up,730,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,59,test,RED,blue,up,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,146706,up,436,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,71,test,CAR,green,right,filler,,,word,800,left up right,2,,,,,800,48,16.67,148650,right,1147,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,61,test,RED,blue,up,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.66,150139,up,702,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,77,test,SHOE,blue,up,filler,,,word,800,left up right,2,,,,,800,48,16.67,151543,up,606,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,56,test,GREEN,green,right,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,152984,right,649,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,50,test,BLUE,blue,up,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,154313,up,542,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,79,test,HOUSE,blue,up,filler,,,word,800,left up right,2,,,,,801,48,16.68,155630,up,526,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,46,test,RED,red,left,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,157096,left,675,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,73,test,CAR,red,left,filler,,,word,800,left up right,2,,,,,800,48,16.67,158374,left,487,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,51,test,BLUE,blue,up,critical,congruent,,word,800,left up right,2,,,,,800,48,16.67,159657,up,486,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,76,test,SHOE,green,right,filler,,,word,800,left up right,2,,,,,799,48,16.65,160952,right,497,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,69,test,GREEN,blue,up,critical,incongruent,,word,800,left up right,2,,,,,800,48,16.67,162451,up,697,1,
661427_260418_165237.csv,Chrome,147.0.0.0,1440,900,MacOS,en,2026-04-18_16:49:26,2026-04-18_17:49:26,2026-04-13_14:46:24,https://www.testable.org/experiment/20534/661427/start,191.997,191997,3.1999,80,test,HOUSE,red,left,filler,,,word,800,left up right,2,,,,,800,48,16.67,163805,left,568,1,
